object_id,shape,admin3_pcode,shape_length,shape_area,location
198,Polygon,TH540602,0.829224,0.007689,"Thailand, Phrae, Song, Ban Klang"
199,Polygon,TH650804,0.988022,0.02766,"Thailand, Phitsanulok, Wang Thong, Ban Klang"
200,Polygon,TH670319,1.047328,0.017797,"Thailand, Phetchabun, Lom Sak, Ban Klang"
201,Polygon,TH800604,0.178369,0.000777,"Thailand, Nakhon Si Thammarat, Chian Yai, Ban Klang"
202,Polygon,TH810509,0.287468,0.003727,"Thailand, Krabi, Ao Luek, Ban Klang"
203,Polygon,TH940409,0.204939,0.002087,"Thailand, Pattani, Panare, Ban Klang"
204,Polygon,TH190802,0.249537,0.002142,"Thailand, Saraburi, Nong Don, Ban Klap"
205,Polygon,TH160603,0.187021,0.000543,"Thailand, Lop Buri, Ban Mi, Ban Kluai"
206,Polygon,TH180102,0.265031,0.002267,"Thailand, Chai Nat, Mueang Chai Nat, Ban Kluai"
207,Polygon,TH640106,0.491575,0.008503,"Thailand, Sukhothai, Mueang Sukhothai, Ban Kluai"
208,Polygon,TH670206,0.658015,0.010282,"Thailand, Phetchabun, Chon Daen, Ban Kluai"
209,Polygon,TH140411,0.163233,0.000951,"Thailand, Phra Nakhon Si Ayutthaya, Bang Sai, Ban Klueng"
210,Polygon,TH140116,0.150307,0.000746,"Thailand, Phra Nakhon Si Ayutthaya, Phra Nakhon Si Ayutthaya, Ban Ko"
211,Polygon,TH140418,0.13824,0.000593,"Thailand, Phra Nakhon Si Ayutthaya, Bang Sai, Ban Ko"
212,Polygon,TH300112,0.122289,0.000536,"Thailand, Nakhon Ratchasima, Mueang Nakhon Ratchasima, Ban Ko"
213,Polygon,TH530103,0.20898,0.001552,"Thailand, Uttaradit, Mueang Uttaradit, Ban Ko"
214,Polygon,TH740115,0.355554,0.002426,"Thailand, Samut Sakhon, Mueang Samut Sakhon, Ban Ko"
215,Polygon,TH800202,0.43567,0.002744,"Thailand, Nakhon Si Thammarat, Phrom Khiri, Ban Ko"
216,Polygon,TH340412,0.174313,0.001277,"Thailand, Ubon Ratchathani, Khueang Nai, Ban Kok"
217,Polygon,TH360601,0.8691,0.008247,"Thailand, Chaiyaphum, Chatturat, Ban Kok"
218,Polygon,TH400403,0.29863,0.003283,"Thailand, Khon Kaen, Nong Ruea, Ban Kong"
219,Polygon,TH412202,0.73295,0.011968,"Thailand, Udon Thani, Na Yung, Ban Kong"
220,Polygon,TH130105,0.079473,0.000271,"Thailand, Pathum Thani, Mueang Pathum Thani, Ban Krachaeng"
221,Polygon,TH640402,0.177473,0.001014,"Thailand, Sukhothai, Kong Krailat, Ban Krang"
222,Polygon,TH650113,0.333095,0.004679,"Thailand, Phitsanulok, Mueang Phitsanulok, Ban Krang"
223,Polygon,TH720502,0.27549,0.002299,"Thailand, Suphan Buri, Si Prachan, Ban Krang"
224,Polygon,TH141210,0.142153,0.00085,"Thailand, Phra Nakhon Si Ayutthaya, Sena, Ban Krathum"
225,Polygon,TH140604,0.167895,0.001143,"Thailand, Phra Nakhon Si Ayutthaya, Bang Pa-In, Ban Krot"
226,Polygon,TH310801,0.347815,0.003423,"Thailand, Buri Ram, Ban Kruat, Ban Kruat"
227,Polygon,TH441104,0.229813,0.001937,"Thailand, Maha Sarakham, Yang Sisurat, Ban Ku"
228,Polygon,TH140516,0.170464,0.001253,"Thailand, Phra Nakhon Si Ayutthaya, Bang Ban, Ban Kum"
229,Polygon,TH720705,0.21736,0.001877,"Thailand, Suphan Buri, Song Phi Nong, Ban Kum"
230,Polygon,TH760106,0.191755,0.001195,"Thailand, Phetchaburi, Mueang Phetchaburi, Ban Kum"
231,Polygon,TH540406,0.247441,0.001842,"Thailand, Phrae, Sung Men, Ban Kwang"
232,Polygon,TH720410,0.258428,0.001021,"Thailand, Suphan Buri, Bang Pla Ma, Ban Laem"
233,Polygon,TH760701,0.255685,0.002669,"Thailand, Phetchaburi, Ban Laem, Ban Laem"
234,Polygon,TH210107,0.303721,0.003166,"Thailand, Rayong, Mueang Rayong, Ban Laeng"
235,Polygon,TH520109,0.639592,0.018091,"Thailand, Lampang, Mueang Lampang, Ban Laeng"
236,Polygon,TH190402,0.383055,0.003316,"Thailand, Saraburi, Wihan Daeng, Ban Lam"
237,Polygon,TH801702,0.67076,0.014251,"Thailand, Nakhon Si Thammarat, Bang Khan, Ban Lamnao"
238,Polygon,TH401009,0.416652,0.00511,"Thailand, Khon Kaen, Ban Phai, Ban Lan"
239,Polygon,TH360108,0.27348,0.002873,"Thailand, Chaiyaphum, Mueang Chaiyaphum, Ban Lao"
240,Polygon,TH400204,0.327946,0.002873,"Thailand, Khon Kaen, Ban Fang, Ban Lao"
241,Polygon,TH411907,0.364105,0.005756,"Thailand, Udon Thani, Phen, Ban Lao"
242,Polygon,TH471601,0.486706,0.011334,"Thailand, Sakon Nakhon, Charoen Sin, Ban Lao"
243,Polygon,TH490507,0.585322,0.011189,"Thailand, Mukdahan, Khamcha-I, Ban Lao"
244,Polygon,TH540405,0.367017,0.003022,"Thailand, Phrae, Sung Men, Ban Lao"
245,Polygon,TH560705,0.459931,0.008401,"Thailand, Phayao, Mae Chai, Ban Lao"
246,Polygon,TH760601,0.156554,0.000311,"Thailand, Phetchaburi, Ban Lat, Ban Lat"
247,Polygon,TH140601,0.219998,0.001138,"Thailand, Phra Nakhon Si Ayutthaya, Bang Pa-In, Ban Len"
248,Polygon,TH140713,0.149462,0.000544,"Thailand, Phra Nakhon Si Ayutthaya, Bang Pahan, Ban Li"
249,Polygon,TH141216,0.11681,0.000719,"Thailand, Phra Nakhon Si Ayutthaya, Sena, Ban Luang"
250,Polygon,TH190703,0.194631,0.001061,"Thailand, Saraburi, Don Phut, Ban Luang"
251,Polygon,TH500203,1.037303,0.032529,"Thailand, Chiang Mai, Chom Thong, Ban Luang"
252,Polygon,TH501006,0.668653,0.012909,"Thailand, Chiang Mai, Mae Ai, Ban Luang"
253,Polygon,TH730405,0.177735,0.000927,"Thailand, Nakhon Pathom, Don Tum, Ban Luang"
254,Polygon,TH700704,0.226019,0.001577,"Thailand, Ratchaburi, Photharam, Ban Lueak"
255,Polygon,TH410112,0.247437,0.0019,"Thailand, Udon Thani, Mueang Udon Thani, Ban Lueam"
256,Polygon,TH300501,0.367732,0.00343,"Thailand, Nakhon Ratchasima, Ban Lueam, Ban Lueam"
257,Polygon,TH640107,0.353848,0.00392,"Thailand, Sukhothai, Mueang Sukhothai, Ban Lum"
258,Polygon,TH140417,0.15037,0.001123,"Thailand, Phra Nakhon Si Ayutthaya, Bang Sai, Ban Ma"
259,Polygon,TH140711,0.092886,0.000421,"Thailand, Phra Nakhon Si Ayutthaya, Bang Pahan, Ban Ma"
260,Polygon,TH501206,0.306727,0.001369,"Thailand, Chiang Mai, San Pa Tong, Ban Mae"
261,Polygon,TH341008,0.411035,0.005643,"Thailand, Ubon Ratchathani, Buntharik, Ban Maet"
262,Polygon,TH120306,0.213781,0.002504,"Thailand, Nonthaburi, Bang Yai, Ban Mai"
263,Polygon,TH120603,0.172964,0.001502,"Thailand, Nonthaburi, Pak Kret, Ban Mai"
264,Polygon,TH130102,0.138583,0.000769,"Thailand, Pathum Thani, Mueang Pathum Thani, Ban Mai"
265,Polygon,TH140115,0.17203,0.000924,"Thailand, Phra Nakhon Si Ayutthaya, Phra Nakhon Si Ayutthaya, Ban Mai"
266,Polygon,TH141512,0.13538,0.000503,"Thailand, Phra Nakhon Si Ayutthaya, Maha Rat, Ban Mai"
267,Polygon,TH141602,0.091905,0.000389,"Thailand, Phra Nakhon Si Ayutthaya, Ban Phraek, Ban Mai"
268,Polygon,TH240103,0.089656,0.00024,"Thailand, Chachoengsao, Mueang Chachoengsao, Ban Mai"
269,Polygon,TH300113,0.191686,0.001073,"Thailand, Nakhon Ratchasima, Mueang Nakhon Ratchasima, Ban Mai"
270,Polygon,TH300208,0.645641,0.008004,"Thailand, Nakhon Ratchasima, Khon Buri, Ban Mai"
271,Polygon,TH302209,0.214519,0.002192,"Thailand, Nakhon Ratchasima, Nong Bun Mak, Ban Mai"
272,Polygon,TH400609,0.45233,0.005691,"Thailand, Khon Kaen, Si Chomphu, Ban Mai"
273,Polygon,TH560111,0.442819,0.005279,"Thailand, Phayao, Mueang Phayao, Ban Mai"
274,Polygon,TH710609,0.535734,0.004412,"Thailand, Kanchanaburi, Tha Muang, Ban Mai"
275,Polygon,TH730615,0.142633,0.000766,"Thailand, Nakhon Pathom, Sam Phran, Ban Mai"
276,Polygon,TH801207,0.260702,0.001921,"Thailand, Nakhon Si Thammarat, Pak Phanang, Ban Mai"
277,Polygon,TH900705,0.285282,0.003997,"Thailand, Songkhla, Ranot, Ban Mai"
278,Polygon,TH640901,0.510453,0.005752,"Thailand, Sukhothai, Thung Saliam, Ban Mai Chai Mongkhon"
279,Polygon,TH610612,0.529773,0.004219,"Thailand, Uthai Thani, Ban Rai, Ban Mai Khlong Khian"
280,Polygon,TH270608,0.343149,0.00264,"Thailand, Sa Kaeo, Aranyaprathet, Ban Mai Nong Sai"
281,Polygon,TH160419,0.58424,0.010634,"Thailand, Lop Buri, Chai Badan, Ban Mai Samakkhi"
282,Polygon,TH640411,0.290856,0.002921,"Thailand, Sukhothai, Kong Krailat, Ban Mai Suk Kasem"
283,Polygon,TH600110,0.304864,0.002804,"Thailand, Nakhon Sawan, Mueang Nakhon Sawan, Ban Makluea"
284,Polygon,TH560402,0.529054,0.013512,"Thailand, Phayao, Chiang Muan, Ban Mang"
285,Polygon,TH400402,0.405395,0.006521,"Thailand, Khon Kaen, Nong Ruea, Ban Meng"
286,Polygon,TH160619,0.0346,7.5e-05,"Thailand, Lop Buri, Ban Mi, Ban Mi"
287,Polygon,TH190601,0.173801,0.001002,"Thailand, Saraburi, Ban Mo, Ban Mo"
288,Polygon,TH170404,0.219015,0.001767,"Thailand, Sing Buri, Phrom Buri, Ban Mo"
289,Polygon,TH430703,0.264251,0.002415,"Thailand, Nong Khai, Si Chiang Mai, Ban Mo"
290,Polygon,TH530706,0.364562,0.004646,"Thailand, Uttaradit, Phichai, Ban Mo"
291,Polygon,TH760111,0.157103,0.000583,"Thailand, Phetchaburi, Mueang Phetchaburi, Ban Mo"
292,Polygon,TH411111,0.600446,0.006853,"Thailand, Udon Thani, Ban Dung, Ban Muang"
293,Polygon,TH430803,0.397104,0.005814,"Thailand, Nong Khai, Sangkhom, Ban Muang"
294,Polygon,TH700510,0.19328,0.001238,"Thailand, Ratchaburi, Ban Pong, Ban Muang"
295,Polygon,TH650902,0.799718,0.019737,"Thailand, Phitsanulok, Noen Maprang, Ban Mung"
296,Polygon,TH141509,0.153748,0.001204,"Thailand, Phra Nakhon Si Ayutthaya, Maha Rat, Ban Na"
297,Polygon,TH210308,0.427407,0.004637,"Thailand, Rayong, Klaeng, Ban Na"
298,Polygon,TH250209,0.707684,0.009573,"Thailand, Prachin Buri, Kabin Buri, Ban Na"
299,Polygon,TH260301,0.29164,0.001429,"Thailand, Nakhon Nayok, Ban Na, Ban Na"
300,Polygon,TH630305,2.962531,0.176652,"Thailand, Tak, Sam Ngao, Ban Na"
301,Polygon,TH640604,0.173813,0.001026,"Thailand, Sukhothai, Si Samrong, Ban Na"
302,Polygon,TH661201,0.472724,0.007392,"Thailand, Phichit, Wachirabarami, Ban Na"
303,Polygon,TH841301,0.386611,0.005695,"Thailand, Surat Thani, Ban Na Doem, Ban Na"
304,Polygon,TH850304,0.603652,0.008744,"Thailand, Ranong, Kapoe, Ban Na"
305,Polygon,TH860112,0.83338,0.01609,"Thailand, Chumphon, Mueang Chumphon, Ban Na"
306,Polygon,TH900301,0.422999,0.003797,"Thailand, Songkhla, Chana, Ban Na"
307,Polygon,TH920407,0.567461,0.008559,"Thailand, Trang, Palian, Ban Na"
308,Polygon,TH931102,0.529503,0.009969,"Thailand, Phatthalung, Srinagarindra, Ban Na"
309,Polygon,TH760515,0.171377,0.001213,"Thailand, Phetchaburi, Tha Yang, Ban Nai Dong"
310,Polygon,TH940410,0.215087,0.001937,"Thailand, Pattani, Panare, Ban Nam Bo"
311,Polygon,TH640309,0.433304,0.006061,"Thailand, Sukhothai, Khiri Mat, Ban Namphu"
312,Polygon,TH130708,0.093442,0.000473,"Thailand, Pathum Thani, Sam Khok, Ban Ngio"
313,Polygon,TH801704,0.422856,0.004976,"Thailand, Nakhon Si Thammarat, Bang Khan, Ban Nikhom"
314,Polygon,TH670404,0.486866,0.009158,"Thailand, Phetchabun, Lom Kao, Ban Noen"
315,Polygon,TH800605,0.310193,0.002071,"Thailand, Nakhon Si Thammarat, Chian Yai, Ban Noen"
316,Polygon,TH660612,0.288495,0.003354,"Thailand, Phichit, Pho Thale, Ban Noi"
317,Polygon,TH650905,0.449717,0.005739,"Thailand, Phitsanulok, Noen Maprang, Ban Noi Sum Khi Lek"
318,Polygon,TH940403,0.148614,0.000959,"Thailand, Pattani, Panare, Ban Nok"
319,Polygon,TH402103,0.33059,0.003782,"Thailand, Khon Kaen, Sam Sung, Ban Non"
320,Polygon,TH900604,0.381169,0.005255,"Thailand, Songkhla, Saba Yoi, Ban Not"
321,Polygon,TH710101,0.087542,0.000172,"Thailand, Kanchanaburi, Mueang Kanchanaburi, Ban Nuea"
322,Polygon,TH540601,0.892927,0.008742,"Thailand, Phrae, Song, Ban Nun"
323,Polygon,TH520507,0.764895,0.009394,"Thailand, Lampang, Ngao, Ban On"
324,Polygon,TH190208,0.329027,0.002825,"Thailand, Saraburi, Kaeng Khoi, Ban Pa"
325,Polygon,TH650109,0.386764,0.004587,"Thailand, Phitsanulok, Mueang Phitsanulok, Ban Pa"
326,Polygon,TH500206,1.141024,0.023091,"Thailand, Chiang Mai, Chom Thong, Ban Pae"
327,Polygon,TH471704,0.359729,0.005715,"Thailand, Sakon Nakhon, Phon Na Kaeo, Ban Paen"
328,Polygon,TH510108,0.171909,0.001034,"Thailand, Lamphun, Mueang Lamphun, Ban Paen"
329,Polygon,TH140404,0.11636,0.000702,"Thailand, Phra Nakhon Si Ayutthaya, Bang Sai, Ban Paeng"
330,Polygon,TH140613,0.167673,0.000975,"Thailand, Phra Nakhon Si Ayutthaya, Bang Pa-In, Ban Paeng"
331,Polygon,TH170405,0.116631,0.000709,"Thailand, Sing Buri, Phrom Buri, Ban Paeng"
332,Polygon,TH310906,0.287343,0.002996,"Thailand, Buri Ram, Phutthaisong, Ban Pao"
333,Polygon,TH360404,0.458892,0.005887,"Thailand, Chaiyaphum, Kaset Sombun, Ban Pao"
334,Polygon,TH490704,0.258006,0.003249,"Thailand, Mukdahan, Nong Sung, Ban Pao"
335,Polygon,TH500607,0.658452,0.013256,"Thailand, Chiang Mai, Mae Taeng, Ban Pao"
336,Polygon,TH520114,0.315388,0.003285,"Thailand, Lampang, Mueang Lampang, Ban Pao"
337,Polygon,TH130707,0.175103,0.001079,"Thailand, Pathum Thani, Sam Khok, Ban Pathum"
338,Polygon,TH400115,0.247845,0.003469,"Thailand, Khon Kaen, Mueang Khon Kaen, Ban Pet"
339,Polygon,TH310203,0.396191,0.004021,"Thailand, Buri Ram, Khu Mueang, Ban Phae"
340,Polygon,TH141202,0.160195,0.000794,"Thailand, Phra Nakhon Si Ayutthaya, Sena, Ban Phaen"
341,Polygon,TH480401,0.32225,0.002578,"Thailand, Nakhon Phanom, Ban Phaeng, Ban Phaeng"
342,Polygon,TH740301,0.210229,0.001772,"Thailand, Samut Sakhon, Ban Phaeo, Ban Phaeo"
343,Polygon,TH401001,0.246695,0.00318,"Thailand, Khon Kaen, Ban Phai, Ban Phai"
344,Polygon,TH100110,0.02904,3.4e-05,"Thailand, Bangkok, Phra Nakhon, Ban Phan Thom"
345,Polygon,TH360702,0.459737,0.004771,"Thailand, Chaiyaphum, Bamnet Narong, Ban Phet"
346,Polygon,TH361006,0.404268,0.004585,"Thailand, Chaiyaphum, Phu Khiao, Ban Phet"
347,Polygon,TH550304,0.583463,0.011515,"Thailand, Nan, Ban Luang, Ban Phi"
348,Polygon,TH140612,0.1319,0.000513,"Thailand, Phra Nakhon Si Ayutthaya, Bang Pa-In, Ban Phlap"
349,Polygon,TH320515,0.261221,0.003776,"Thailand, Surin, Prasat, Ban Phluang"
350,Polygon,TH140603,0.157629,0.00084,"Thailand, Phra Nakhon Si Ayutthaya, Bang Pa-In, Ban Pho"
351,Polygon,TH141208,0.157924,0.000808,"Thailand, Phra Nakhon Si Ayutthaya, Sena, Ban Pho"
352,Polygon,TH240501,0.117685,0.000645,"Thailand, Chachoengsao, Ban Pho, Ban Pho"
353,Polygon,TH300115,0.348438,0.003704,"Thailand, Nakhon Ratchasima, Mueang Nakhon Ratchasima, Ban Pho"
354,Polygon,TH430513,0.466783,0.006079,"Thailand, Nong Khai, Phon Phisai, Ban Pho"
355,Polygon,TH720112,0.331836,0.003206,"Thailand, Suphan Buri, Mueang Suphan Buri, Ban Pho"
356,Polygon,TH920118,0.314031,0.002366,"Thailand, Trang, Mueang Trang, Ban Pho"
357,Polygon,TH421205,0.302939,0.005033,"Thailand, Loei, Pha Khao, Ban Phoem"
358,Polygon,TH801215,0.24155,0.001832,"Thailand, Nakhon Si Thammarat, Pak Phanang, Ban Phoeng"
359,Polygon,TH471701,0.583533,0.008894,"Thailand, Sakon Nakhon, Phon Na Kaeo, Ban Phon"
360,Polygon,TH670703,0.627174,0.005655,"Thailand, Phetchabun, Nong Phai, Ban Phot"
361,Polygon,TH250108,0.298456,0.003405,"Thailand, Prachin Buri, Mueang Prachin Buri, Ban Phra"
362,Polygon,TH141601,0.101002,0.000356,"Thailand, Phra Nakhon Si Ayutthaya, Ban Phraek, Ban Phraek"
363,Polygon,TH150503,0.211583,0.001819,"Thailand, Ang Thong, Sawaeng Ha, Ban Phran"
364,Polygon,TH260302,0.274446,0.002153,"Thailand, Nakhon Nayok, Ban Na, Ban Phrao"
365,Polygon,TH390108,0.335114,0.005603,"Thailand, Nong Bua Lam Phu, Mueang Nong Bua Lam Phu, Ban Phrao"
366,Polygon,TH650210,0.625257,0.009799,"Thailand, Phitsanulok, Nakhon Thai, Ban Phrao"
367,Polygon,TH931004,0.392898,0.004053,"Thailand, Phatthalung, Pa Phayom, Ban Phrao"
368,Polygon,TH260303,0.540682,0.005864,"Thailand, Nakhon Nayok, Ban Na, Ban Phrik"
369,Polygon,TH901116,0.448021,0.006512,"Thailand, Songkhla, Hat Yai, Ban Phru"
370,Polygon,TH320406,0.292418,0.002991,"Thailand, Surin, Chom Phra, Ban Phue"
371,Polygon,TH400410,0.345455,0.00366,"Thailand, Khon Kaen, Nong Ruea, Ban Phue"
372,Polygon,TH411701,0.384765,0.005033,"Thailand, Udon Thani, Ban Phue, Ban Phue"
373,Polygon,TH430521,0.495867,0.006836,"Thailand, Nong Khai, Phon Phisai, Ban Phue"
374,Polygon,TH480106,0.659303,0.010909,"Thailand, Nakhon Phanom, Mueang Nakhon Phanom, Ban Phueng"
375,Polygon,TH540302,0.930744,0.014843,"Thailand, Phrae, Long, Ban Pin"
376,Polygon,TH560504,0.563035,0.005214,"Thailand, Phayao, Dok Khamtai, Ban Pin"
377,Polygon,TH140120,0.183537,0.001233,"Thailand, Phra Nakhon Si Ayutthaya, Phra Nakhon Si Ayutthaya, Ban Pom"
378,Polygon,TH640303,0.249995,0.003761,"Thailand, Sukhothai, Khiri Mat, Ban Pom"
379,Polygon,TH501106,0.247821,0.002764,"Thailand, Chiang Mai, Phrao, Ban Pong"
380,Polygon,TH520503,0.62727,0.007738,"Thailand, Lampang, Ngao, Ban Pong"
381,Polygon,TH571103,0.713001,0.005845,"Thailand, Chiang Rai, Wiang Pa Pao, Ban Pong"
382,Polygon,TH700501,0.094679,0.000241,"Thailand, Ratchaburi, Ban Pong, Ban Pong"
383,Polygon,TH501510,0.46893,0.007845,"Thailand, Chiang Mai, Hang Dong, Ban Pong"
384,Polygon,TH540407,0.376783,0.005117,"Thailand, Phrae, Sung Men, Ban Pong"
385,Polygon,TH300807,0.321668,0.004446,"Thailand, Nakhon Ratchasima, Dan Khun Thot, Ban Praeng"
386,Polygon,TH750213,0.100004,0.000352,"Thailand, Samut Songkhram, Bang Khonthi, Ban Pramot"
387,Polygon,TH300405,0.51177,0.009142,"Thailand, Nakhon Ratchasima, Khong, Ban Prang"
388,Polygon,TH750104,0.144453,0.000543,"Thailand, Samut Songkhram, Mueang Samut Songkhram, Ban Prok"
389,Polygon,TH190804,0.205578,0.001296,"Thailand, Saraburi, Nong Don, Ban Prong"
390,Polygon,TH410903,0.363807,0.003685,"Thailand, Udon Thani, Si That, Ban Prong"
391,Polygon,TH310308,0.352615,0.004418,"Thailand, Buri Ram, Krasang, Ban Prue"
392,Polygon,TH510502,0.683812,0.015738,"Thailand, Lamphun, Thung Hua Chang, Ban Puang"
393,Polygon,TH200114,0.089099,0.000261,"Thailand, Chon Buri, Mueang Chon Buri, Ban Puek"
394,Polygon,TH321605,0.259715,0.002985,"Thailand, Surin, Khwao Sin Rin, Ban Rae"
395,Polygon,TH950402,0.895502,0.01417,"Thailand, Yala, Than To, Ban Rae"
396,Polygon,TH360904,0.740571,0.015076,"Thailand, Chaiyaphum, Thep Sathit, Ban Rai"
397,Polygon,TH601109,0.809001,0.012869,"Thailand, Nakhon Sawan, Lat Yao, Ban Rai"
398,Polygon,TH610601,0.626232,0.013231,"Thailand, Uthai Thani, Ban Rai, Ban Rai"
399,Polygon,TH640609,0.382494,0.002229,"Thailand, Sukhothai, Si Samrong, Ban Rai"
400,Polygon,TH650502,0.25097,0.002399,"Thailand, Phitsanulok, Bang Krathum, Ban Rai"
401,Polygon,TH670321,0.351334,0.002121,"Thailand, Phetchabun, Lom Sak, Ban Rai"
402,Polygon,TH700122,0.160389,0.00093,"Thailand, Ratchaburi, Mueang Ratchaburi, Ban Rai"
403,Polygon,TH700408,0.22043,0.001724,"Thailand, Ratchaburi, Damnoen Saduak, Ban Rai"
404,Polygon,TH110202,0.32178,0.002059,"Thailand, Samut Prakan, Bang Bo, Ban Rakat"
405,Polygon,TH801606,0.176007,0.001431,"Thailand, Nakhon Si Thammarat, Hua Sai, Ban Ram"
406,Polygon,TH300306,0.77107,0.01668,"Thailand, Nakhon Ratchasima, Soeng Sang, Ban Rat"
407,Polygon,TH150112,0.10707,0.000428,"Thailand, Ang Thong, Mueang Ang Thong, Ban Ri"
408,Polygon,TH140204,0.203675,0.001147,"Thailand, Phra Nakhon Si Ayutthaya, Tha Ruea, Ban Rom"
409,Polygon,TH520504,1.054386,0.02755,"Thailand, Lampang, Ngao, Ban Rong"
410,Polygon,TH401601,0.430615,0.002687,"Thailand, Khon Kaen, Phu Wiang, Ban Ruea"
411,Polygon,TH510605,0.132128,0.000613,"Thailand, Lamphun, Pa Sang, Ban Ruean"
412,Polygon,TH140121,0.099248,0.000549,"Thailand, Phra Nakhon Si Ayutthaya, Phra Nakhon Si Ayutthaya, Ban Run"
413,Polygon,TH720805,0.349616,0.004642,"Thailand, Suphan Buri, Sam Chuk, Ban Sa"
414,Polygon,TH520602,0.715328,0.016919,"Thailand, Lampang, Chae Hom, Ban Sa"
415,Polygon,TH520110,0.50301,0.008257,"Thailand, Lampang, Mueang Lampang, Ban Sadet"
416,Polygon,TH841405,0.877064,0.021561,"Thailand, Surat Thani, Khian Sa, Ban Sadet"
417,Polygon,TH570803,0.758742,0.010381,"Thailand, Chiang Rai, Chiang Saen, Ban Saeo"
418,Polygon,TH502303,0.555521,0.004526,"Thailand, Chiang Mai, Mae On, Ban Sahakon"
419,Polygon,TH310703,0.315299,0.005667,"Thailand, Buri Ram, Prakhon Chai, Ban Sai"
420,Polygon,TH320510,0.333215,0.005171,"Thailand, Surin, Prasat, Ban Sai"
421,Polygon,TH160602,0.197353,0.000792,"Thailand, Lop Buri, Ban Mi, Ban Sai"
422,Polygon,TH640611,0.224744,0.001768,"Thailand, Sukhothai, Si Samrong, Ban San"
423,Polygon,TH140616,0.16026,0.000998,"Thailand, Phra Nakhon Si Ayutthaya, Bang Pa-In, Ban Sang"
424,Polygon,TH250601,0.415425,0.003816,"Thailand, Prachin Buri, Ban Sang, Ban Sang"
425,Polygon,TH560115,0.36054,0.002466,"Thailand, Phayao, Mueang Phayao, Ban Sang"
426,Polygon,TH480903,0.395686,0.00389,"Thailand, Nakhon Phanom, Na Wa, Ban Siao"
427,Polygon,TH530503,0.586306,0.008185,"Thailand, Uttaradit, Fak Tha, Ban Siao"
428,Polygon,TH310416,0.327359,0.003536,"Thailand, Buri Ram, Nang Rong, Ban Sing"
429,Polygon,TH700707,0.23683,0.001966,"Thailand, Ratchaburi, Photharam, Ban Sing"
430,Polygon,TH200604,0.121382,0.000452,"Thailand, Chon Buri, Phanat Nikhom, Ban Soet"
431,Polygon,TH360306,0.414415,0.004759,"Thailand, Chaiyaphum, Khon Sawan, Ban Sok"
432,Polygon,TH670309,0.211117,0.001052,"Thailand, Phetchabun, Lom Sak, Ban Sok"
433,Polygon,TH490503,0.283689,0.002688,"Thailand, Mukdahan, Khamcha-I, Ban Song"
434,Polygon,TH240602,0.343275,0.004683,"Thailand, Chachoengsao, Phanom Sarakham, Ban Song"
435,Polygon,TH841502,0.638238,0.010498,"Thailand, Surat Thani, Wiang Sa, Ban Song"
436,Polygon,TH200105,0.230807,0.001402,"Thailand, Chon Buri, Mueang Chon Buri, Ban Suan"
437,Polygon,TH640102,0.392854,0.005932,"Thailand, Sukhothai, Mueang Sukhothai, Ban Suan"
438,Polygon,TH710102,0.035393,7e-05,"Thailand, Kanchanaburi, Mueang Kanchanaburi, Ban Tai"
439,Polygon,TH840502,0.414345,0.005295,"Thailand, Surat Thani, Ko Pha-Ngan, Ban Tai"
440,Polygon,TH471204,0.267382,0.002807,"Thailand, Sakon Nakhon, Sawang Daen Din, Ban Tai"
441,Polygon,TH311604,0.196737,0.00191,"Thailand, Buri Ram, Huai Rat, Ban Tako"
442,Polygon,TH560106,0.634311,0.007954,"Thailand, Phayao, Mueang Phayao, Ban Tam"
443,Polygon,TH360703,0.446011,0.002813,"Thailand, Chaiyaphum, Bamnet Narong, Ban Tan"
444,Polygon,TH501603,0.875453,0.023571,"Thailand, Chiang Mai, Hot, Ban Tan"
445,Polygon,TH361104,0.41777,0.005332,"Thailand, Chaiyaphum, Ban Thaen, Ban Tao"
446,Polygon,TH410105,0.533169,0.008395,"Thailand, Udon Thani, Mueang Udon Thani, Ban Tat"
447,Polygon,TH411112,0.403996,0.003703,"Thailand, Udon Thani, Ban Dung, Ban Tat"
448,Polygon,TH361101,0.495236,0.00552,"Thailand, Chaiyaphum, Ban Thaen, Ban Thaen"
449,Polygon,TH401805,0.273518,0.002089,"Thailand, Khon Kaen, Chonnabot, Ban Thaen"
450,Polygon,TH141211,0.179392,0.000953,"Thailand, Phra Nakhon Si Ayutthaya, Sena, Ban Thaeo"
451,Polygon,TH340411,0.382501,0.005412,"Thailand, Ubon Ratchathani, Khueang Nai, Ban Thai"
452,Polygon,TH560503,0.400408,0.00749,"Thailand, Phayao, Dok Khamtai, Ban Tham"
453,Polygon,TH250803,0.405921,0.001999,"Thailand, Prachin Buri, Si Maha Phot, Ban Tham"
454,Polygon,TH840810,0.785782,0.01849,"Thailand, Surat Thani, Khiri Rat Nikhom, Ban Thamniap"
455,Polygon,TH760603,0.280593,0.00211,"Thailand, Phetchaburi, Ban Lat, Ban Than"
456,Polygon,TH500303,1.34063,0.034618,"Thailand, Chiang Mai, Mae Chaem, Ban Thap"
457,Polygon,TH190207,0.151987,0.000997,"Thailand, Saraburi, Kaeng Khoi, Ban That"
458,Polygon,TH411902,0.693201,0.009288,"Thailand, Udon Thani, Phen, Ban That"
459,Polygon,TH510701,0.57344,0.007441,"Thailand, Lamphun, Ban Thi, Ban Thi"
